( tel_0573 " aaqdhra wishwawidyaalayaq uttaradaksxinxa aawaranxa kyaaqpasugaa uqdi ")
( tel_0574 " ii aalayaaniki aaqdhra pradeish mahaaraasxtxra orissaa madhya pradeish waqtxi raasxtxraalanuqdxi adhika saqkhyaloo bhaktulu tarali wastuqtxaaru ")
( tel_0575 " haryaanaa yokka naalugu mukhya bhaugoolxika wisheisxaalu ")
( tel_0576 " daani koosaq caalaa saadhana ceiseiwaadxu ")
( tel_0577 " aneikamaqdi sinii saqgiita darshakulu iiyana guruwu ")
( tel_0578 " sadaru peijii yokka diddubaatxu peijiiki welxtuqdi ")
( tel_0579 " okarooju iqdrudxu sabha tiirci uqdxagaa deiwatala guruwu ayina brqhaspati akkadxaku wastaadxu ")
( tel_0580 " paqcaayat raaj maqtritwa shaakha websaitxuloo prakaashaq jillaa taaluukaala wiwaraalu ")
( tel_0581 " kariiqnagar maqdxalaq aaqdhra pradeish raasxtxramulooni kariiqnagar jillaaku ceqdina oka maqdxalamu ")
( tel_0582 " kaakatiiyulu nirmiqcina ennoo katxtxadxaalu jillaaloo unnaayi ")
( tel_0583 " ii wyaasaq pashcima goodaawari jillaaloo eiluuru samiipaqlooni graamaq guriqci ")
( tel_0584 " kuucipuudxi loonu guqtxuuru loonu praathamika widya jarigiqdi ")
( tel_0585 " maa uuru ani wraayadxaq kaqtxei ii uuriloo ani wraayadxaq baaguqtxuqdi ")
( tel_0586 " adei saqwatsaraq wideishaalaloo shriilaqka jatxtxuku toli txestx myaac wijayaanni aqdiqcina ghanata kuudxaa poqdinaadxu ")
( tel_0587 " ii graamaqloo padawa taragati waraku unnata paatxhashaala nirmiqcaaru ")
( tel_0588 " aqduwalana wiitxini tinei aahaara padaardhaala dwaaraa sarapharaa ceisukoowaali ")
( tel_0589 " ikkadxa subrahmanxya swaami waari aalayamu kaladu ")
( tel_0590 " wyaasaala peirlu aaqglaqloo daadaapu nisxiddhaq ")
( tel_0591 " idi maqci paryaatxaka keiqdraq kuudxaa ")
( tel_0592 " swataqtra bhaaratadeishapu reqdxawa mariyu ciwari gawarnar janaral ")
( tel_0593 " elaa naaku ceppinaa sarei miirei ceisinaa sarei ")
( tel_0594 " idi pauraanxika praamukhyata kaligina pradeishaalaloo idi okatxi ")
( tel_0595 " calaq ku maqci peiru tecciqdi ")
( tel_0596 " aatma peirutoo konni sinimaalaku darshakatwaq wahiqcaadxu ")
( tel_0597 " diinini muqbaayi loo aastxreiliyaa pai saadhiqcaadxu ")
( tel_0598 " widya graamamu naqdu oka praathamika paatxhashaala mariyu unnata widyaa paatxhashaala kalawu ")
( tel_0599 " peddeimul aaqdhra pradeish raasxtxramulooni raqgaaredxdxi jillaaku ceqdina oka maqdxalamu ")
( tel_0600 " eitxaa ikkadxa jaatara kuudxaa ghanaqgaa nirwahistaaru ")
( tel_0601 " ii ceruwu dwaaraa enimidi graamaalaku maqciniitxi sarapharaa jarugutunnadi ")
( tel_0602 " aaqdhra pradeish raasxtxraqloo oka patxtxanxamu mariyu shriikaakulxaq jillaa keiqdramu ")
( tel_0603 " mukhaq anei wyaasaq ippatxikei unnadi ")
( tel_0604 " haryaanaa raasxtxra eirpaatxuku krqsxi ceishaadxu ")
( tel_0605 " uuri pramukhula walana uuriloo anni wasatulu eirpadxdxaayi ")
( tel_0606 " nijaaq paripaalanaloo kariiqnagar oka raajadhaani mariyu maajii bhaarata pradhaanamaqtri narasiqhaaraawu ii jillaa waasudxei ")
( tel_0607 " alaagei wikiiloo wyaktigata samaacaaraq sabhyuni peijiiloo tappa wraayadxaq nisxiddhaq ")
( tel_0608 " hasan jillaaloo reqdxu mukhya bhaugoolxika bhaagaalu unnaayi ")
( tel_0609 " cittuuru jillaa aaqdhrapradeish looni jillaa ")
( tel_0610 " kanuka ii sinimaaloo caalaa jaagratta tiisukoni en. txi. aar. ku ii paatra meikap ruupa kalpana ceishaaru ")
( tel_0611 " idi oka udaaharanxa jawaabu maatramei ")
( tel_0612 " ii madhya jarigina maarpulu cuudxaqdxi ")
( tel_0613 " adi kuudxaa aqta wijayawaqtaq kaaleidu ")
( tel_0614 " kastuuri iqtxi peiru teluguwaariloo koqdari iqtxi peiru ")
( tel_0615 " ii praajektxu mariyu ucita saaphtxweir udyamaq ")
( tel_0616 " shaqsxaabaad aaqdhra pradeish raasxtxramulooni raqgaaredxdxi jillaaku ceqdina oka maqdxalamu ")
( tel_0617 " wijayawaadxa aaqdhra pradeish looni oka pramukha waanxijya raajakiiya mariyu saaqskrqtika keiqdramu ")
( tel_0618 " aqtarjaatiiya nyaaya sthaanaqloo sabhyatwaq kaligi uqdxaali ")
( tel_0619 " idi jillaa keiqdramaina eiluuru prakkanei unnadi ")
( tel_0620 " ii maajii nirwaahakudxu prastutamu telugu wikiipiidxiyaa nuqdxi selawu tiisukunnaadxu ")
( tel_0621 " maqciniitxi ceruwu samiipaqloo boordxu paatxhashaala kaladu ")
( tel_0622 " idei peirutoo daasari naaraayanxaraawu oka saaqghika citraanni nirmiqcaadxu ")
( tel_0623 " patxnaq loo oka nyaaya kalxaashaala unnadi ")
( tel_0624 " khammaq jillaaku nalgoqdxa jillaaku sarihaddu graamaq ")
( tel_0625 " ii pustakaq maulika parishoodhana kaadu ")
( tel_0626 " paata uuri loo raamaalayaq uqdi ")
( tel_0627 " bhaarata deishamu yokka aaqdhra pradeish raasxtxramu looni oka patxtxanxamu mariyu jillaa ")
( tel_0628 " ippatxikei aploodx ayi uqdi aqtxei ")
( tel_0629 " suqdara raamaayanxaq anei peirutoo raamaayanxaq raciqcaadxu ")
( tel_0630 " mii peijiiloo miiru peiru maarcu awakaashamu kaladu ")
( tel_0631 " kramaqgaa tuurpu caalxukyula raajyaq daksxinxaana nelluuru nuqdxi uttaraana shriikaakulxaq waraku wistariqciqdi ")
( tel_0632 " miiru sabhyatwaq tiisukoni wyaasaalu raastei iqkaa baaguqtxuqdi ")
( tel_0633 " iiyana ekkuwagaa phreqci loonuu laatxin loonuu racanalu ceishaadxu ")
( tel_0634 " diddubaatxu pai sahaayaq kaawaalaqtxei wikiipiidxiyaa paatxhaq cadawaqdxi ")
( tel_0635 " wijayawaadxa graamiinxa aaqdhra pradeish raasxtxramulooni krqsxnxaa jillaaku ceqdina oka maqdxalamu ")
( tel_0636 " miiru bommalu aploodx ceisinappudxu waatxiki mariqta spasxtxamaina peirlu pedxitei baaguqtxuqdi ")
( tel_0637 " aa sinimaa pedda wijayaq saadhiqciqdi ")
( tel_0638 " miiru wraasina prakaashaq jillaa pramukhula jaabitaanu cuushaanu ")
( tel_0639 " miiku iqkanuu eiwainaa saqdeihaaluqtxei carcaa peijiiloo tappakuqdxaa wraayaqdxi ")
( tel_0640 " ii paristhiti teluguloonei kaadu iqgliisxuloo kuudxa uqdi ")
( tel_0641 " ilaa paatxalu puurtigaa wraayadxaq kaapii hakkula ullaqghana kriqdiki raawaccunu ")
( tel_0642 " kaani telugu anuwaadaq kudxaa uqdxadxaq telugu wikiiki aqdaq ")
( tel_0643 " caitra maasaqloo paurnxami nuqdxi padi roojulu brahmootsawaalu jarugutaayi ")
( tel_0644 " idi warakei mii uuru guriqcina wyaasaq uqdxawaccu ")
( tel_0645 " awi kuudxaa maaku labhiqcei awakaashaq eimayinaa uqdaa ")
( tel_0646 " telugu gajal gaayakudxu gajal shriiniwaas ")
( tel_0647 " kootxa maqdxalaq kootxa graamaq reqdxuu okatxei ")
( tel_0648 " ikkadxa pradhaanaqgaa wari saagu ceistaaru ")
( tel_0649 " prastutaq aa pradeishaqloo oka staqbhaq maatraq uqdi ")
( tel_0650 " akkadxa gudxi aqtaa niitxi pai uqdi ani cebutaaru ")
( tel_0651 " mii wiiksxanxa jaabitaanu maarcadxaaniki miiru laagin ayi uqdxaali ")
( tel_0652 " ii uuriloo reqdxu paatxhashaalalu kalawu ")
( tel_0653 " walluuru itxikyaala maqdxalaq mahabuub nagar jillaa itxikyaala maqdxalaaniki ceqdina graamamu ")
( tel_0654 " idei peirutoo unna itara praaqtaala koraku wijayanagaraq ayoomaya niwrqtti cuudxaqdxi ")
( tel_0655 " ennoo sinimaalaku paatxalu maatxalu raasaadxu ")
( tel_0656 " ippatxikei eimainaa raasi uqtxei adi kanipistuqdi ")
( tel_0657 " adi appatxi paristhitini batxtxi uqtxuqdi ")
( tel_0658 " raamaaraawu pootxii ceisina ghanata unnadi ")
( tel_0659 " wiitxi dwaaraa graamaaniki paqtxalaku niitxi sarapharaa jarugutuqdi ")
( tel_0660 " aqdukei alaa aa wyaakhya wraashaanu ")
( tel_0661 " gautama buddhudxu ii kaalamu naatxi waadxei ")
( tel_0662 " akkadxa dxigrii mariyu iqtxar kalxaashaalalu wunnawi ")
( tel_0663 " uuriloo gala mukhyamaina deiwaalayaalu weqkatxeishwara deiwaalayaq mariyuu shiwaalayaq ")
( tel_0664 " iqtaku munupu wikiiloo tuni wyaasaanni cuusaanu adi miidei kadaa ")
( tel_0665 " ii masid bhaarat loo atipedda mariyu ati suqdaramaina masid ")
( tel_0666 " miitoo carciqcadxaaniki wiilugaa uqtxuqdi paina kudxiwaipuna unna liqku nokki uqcaqdxi ")
( tel_0667 " kaani carcaku upayoogapadxei konni wisxayaalu ikkadxa wraastunnaanu ")
( tel_0668 " weiqgi nagaraq ippatxi pedaweigi graamaq okappatxi tuurpu caalxukyula raajadhaani ")
( tel_0669 " deiwaa gaaruu daksxinxa bhaarata deishaq anuwaadaq daadaapu puurti ceishaanu ")
( tel_0670 " ii aalayaq cinna tirupati deiwasthaanaq waari nirwahanxaloo unnadi ")
( tel_0671 " peijiilu cadawadxaaniki laagin ayi uqdxaali ")
( tel_0672 " satya saayi baabaa ippatxikei unnadi ")
( tel_0673 " awi amerikaa rasxyaa britxan cainaa mariyu phraans ")
( tel_0674 " miiru bommalu tayaaruceisi istei khaccitaqgaa ceistaanu ")
( tel_0675 " ayitei muqdu eidainaa graamaq peijiini cuudxaqdxi ")
( tel_0676 " ii graamamuloo oka unnata paatxhashaala kaladu ")
( tel_0677 " ghatxakeisar aaqdhra pradeish raasxtxramulooni raqgaaredxdxi jillaaku ceqdina oka maqdxalamu ")
( tel_0678 " waatxi liqkula koosaq shriikaakulxaq ayoomaya niwrqtti cuudxaqdxi ")
( tel_0679 " laagin ayina taruwaata ennoo prayoogaalu ceisukoowaccu ")
( tel_0680 " waisxnxawa deiwi aalayaq prasiddhi ceqdina ammawaari punxyaksxeitraq ")
( tel_0681 " ii graamaaniki railu saukaryaq kuudxaa kaladu ")
( tel_0682 " uuriloo parishramala paraqgaa maqci abhiwrqddi kaladu ")
( tel_0683 " islaamiiya prapaqcaq loo idi pradhama madarasaa ")
( tel_0684 " caritraloo motxtxamodatxi saarigaa bhaaratadeishapu prastaawana wacciqdi ikkadxei ")
( tel_0685 " awi anuwaadaalu kaawaccunu leidaa krotta wyaasaalu kaawaccunu ")
( tel_0686 " ghaqtxasaala aaqdhra pradeish raasxtxramulooni krqsxnxaa jillaaku ceqdina oka maqdxalamu ")
( tel_0687 " aacaqtxa guriqcina mariqta samaacaaraq ceircaqdxi ")
( tel_0688 " paqcaayat raaj maqtritwa shaakha websaitxuloo anaqtapuraq jillaa taaluukaala wiwaraalu ")
( tel_0689 " duuraqloo yaanaaq welxlxu maargaqloo uqdi ")
( tel_0690 " ii graamaqloo utpatti ceisina palxlxu kuuragaayalu haidaraabaaduku sarapharaa ceistaaru ")
( tel_0691 " kaanii daanini asalu peijiiloonei ceircawaccu ")
( tel_0692 " saqgiitaq guriqci ennoo wyaasaalu kuudxaa wraashaadxu ")
( tel_0693 " ii wyaasaqloo naaku ii paatxa yokka awasaramu eimii kanipiqcadxaq leidu ")
( tel_0694 " caalaawaraku pawitra graqthaalu saqskrqtaq loonei unnaayi ")
( tel_0695 " oka byaaqku oka praadhamika paatxhashaala unnaayi ")
( tel_0696 " ii kiqdi saqdarbhaalaloo kuudxaa wiitxini waadxawaccu ")
( tel_0697 " weida wyaasudxu wraasina mahaa kaawyaq ")
( tel_0698 " ii uuriloo oka puraatana raamaalayaq uqdi ")
( tel_0699 " wikiiloo prayoogaalu tappu kaadu paigaa awasaraq kuudxaa ")
( tel_0700 " appudxu prabhutwaq eirpaatxu ceyyadxaaniki paartxii maddatu kaaqgresuku awasaramaiqdi ")
( tel_0701 " ii saukaryaq laagin ayina sabhyulaku maatramei uqdi ")
( tel_0702 " daanni manaq ilaa ardhaq ceisukoowaccu ")
( tel_0703 " miiru laagin ayi maarpulu ceistei baaguqtxuqdi ")
( tel_0704 " toli txestx loonei shatakaq saadhiqcina motxtxamodatxi byaatxsmen gaa kuudxaa rikaardxu srqsxtxiqcaadxu ")
( tel_0705 " ii graamamu loo praadhamika paatxhashaala mariyu unnata paatxhashaala kalawu ")
( tel_0706 " wishaakhapatxnaq maqdxalaq aaqdhra pradeish raasxtxramulooni wishaakhapatxnaq jillaaku ceqdina oka maqdxalamu ")
( tel_0707 " hiqdii waariki maqci sahaayaq aqdiqcaaru ")
( tel_0708 " aqduku anugunxaqgaa miiru mii guriqci wraasina samaacaaraanni mii sabhyuni peijiilooki maarcaanu ")
( tel_0709 " ii liqkulu wyaasaq loo ekkadxainaa petxtxawaccu ")
( tel_0710 " ghaqtxasaala teluguwaariloo koqdari iqtxi peiru ")
( tel_0711 " shriikaakulxaq jillaa bhaarata deishamu looni aaqdhra pradeish raasxtxraq loo iishaanya sarihaddu loo unnadi ")
( tel_0712 " shriilaqka kriketx jatxtxuloo sthaanaq saqpaadiqcaadxu ")
( tel_0713 " appudxu mariqta khaccitamaina phalitaalu wastaayi ")
( tel_0714 " diini pai mii abhipraayaq eimitxi ")
( tel_0715 " wyaakaranxa paraqgaa idi saraina widhaanaq ")
( tel_0716 " ii graamaaniki bassu saukaryaq unnadi ")
( tel_0717 " uuriloo maqciniitxi awasaraalaku muudxu ceruwulu kalawu ")
( tel_0718 " islaaq suucanalaku muulaadhaaraalu khuraan sunnihi hadiisulu mariyu sxariyaa ")
( tel_0719 " raamaaraawu en txi raamaaraawu gaa kuudxaa prasiddhudxaina aayana ")
( tel_0720 " caqdrakaaqt gaaru konni wisxayaalu jata ceisaanu cuudxaqdxi ")
( tel_0721 " ghaqtxasaala krqsxnxaa jillaa aaqdhra pradeish raasxtxraqloo unna krqsxnxaa jillaalooni oka graamamu ")
( tel_0722 " udaaharanxaku einugu anei iqtxipeiru einugu ani kanipistuqdi ")
( tel_0723 " ii graamamunaku guqtxuuru maqgalxagiri mariyu amaraawati nuqci bassu saukaryaq kaladu ")
( tel_0724 " naa abhipraayamu kaqtxei kotta waari abhipraayamu tiisukuqtxei baaguqtxuqdi ")
( tel_0725 " wishaakhapatxnaq patxtxanxa aaqdhra pradeish raasxtxramulooni wishaakhapatxnaq jillaaku ceqdina oka maqdxalamu ")
( tel_0726 " aqtxei eimitxi elaa waadxutaaru waatxiloo pratyeikata koddi udaaharanxalu wagairaa ")
( tel_0727 " aa taruwaata prapaqca siiriis kriketxloo praweishiqci akkadxa pradhaana paatra wahiqcaadxu ")
( tel_0728 " raaju gaariki eimii arthaq kaaleidu ")
( tel_0729 " widya koraku padawa taragati warakuu unnata paatxhashaala kaladu ")
( tel_0730 " aqtakaqtxei daggaragaa unna phalitaalu raaleidu ")
( tel_0731 " wijayawaadxa graamiinxa maqdxalaq looni graamaq ")
( tel_0732 " uuru cutxtxuu goodaawari nadi wuqdi ")
( tel_0733 " pramukha telugu sinii nirmaata darshakudxu natxudxu mariyu daadaasaaheb phaalkei awaardxu grahiita el. wi prasaad ")
( tel_0734 " naqdamuuri taaraka raamaaraawu padawini ceipatxtxaadxu ")
( tel_0735 " kanuka aa bommanu aa wuuru leidaa aa wisxayaaniki ceqdina wyaasaqloo ceircaqdxi ")
( tel_0736 " shriikaalxahasti aaqdhra pradeish raasxtxramulooni cittuuru jillaaloo oka patxtxanxamu mariyu oka maqdxalamu ")
( tel_0737 " eqdukaqtxei einugu anei jaqtuwu guriqcina wyaasaq telugu wikiiloo uqdi ")
( tel_0738 " paqcaayat raaj maqtritwa shaakha websaitxuloo aadilaabaadu jillaa taaluukaala wiwaraalu ")
( tel_0739 " uuriloo prabhutwa praathamika paatxhashaala unnadi ")
( tel_0740 " waatxi liqkula koosaq ghaqtxasaala ayoomaya niwrqtti cuudxaqdxi ")
( tel_0741 " kaawuna ii raayi gaurawaq poqdiqdi ")
( tel_0742 " railu stxeisxan photxoo kuudxaa naa daggara uqdi ")
( tel_0743 " wyaasaq peiru idi ilaa kanipistuqdi wyaasaq peiru ")
( tel_0744 " uuriki koddi duuraqloo goodaawari tiiraq ")
( tel_0745 " khammaq bhaarata deishamulooni aaqdhra pradeish raasxtxraqlooni oka jillaa ")
( tel_0746 " ii cinna raasxtxraaniki uttaraana neipaal tuurpuna uttaraana txibetx aagneiyaana bhuutxaan deishaalu aqtarjaatiiya sarihaddulugaa unnaayi ")
( tel_0747 " mii racanaa shaili caalaa baaguqdi ")
( tel_0748 " bajaarhathnuur aaqdhra pradeish raasxtxramulooni adilaabaadu jillaaku ceqdina oka maqdxalamu ")
( tel_0749 " waccaaru annaaru ceppaaru waqtxi padaalanu kaaka waccaadxu annaadxu ceppaadxu ani raayaali ")
( tel_0750 " bahushaa ewarayinaa teliyaka tolagiqci uqdxawaccu ")
( tel_0751 " okasaari neinu ceisina maarpula jaabitaa cuudxaqdxi ")
( tel_0752 " udaaharanxaku cittuuru ayoomaya niwrqtti peijiiloo iccina liqkulu cuudxaqdxi ")
( tel_0753 " graamamuloo reqdxu prabhutwa paatxhashaalalu kalawu ")
( tel_0754 " pradhaanaqgaa ceraku paqtxa ii praaqtapu aardhika wyawasthaku pramukha wanaru ")
( tel_0755 " shriikaalxahasti oka aseqblii niyoojaka wargaq ")
( tel_0756 " ghaqtxasaala tana jiiwitaqloo ennoo saarlu guruwu aqtxei aayanei ani ceppeiwaaru ")
( tel_0757 " caalaa paqdxugalu hiqduu puraanxaala prakaaraq eidoo oka caritra kaligi uqtxaayi ")
( tel_0758 " peijii edxama waipu unna phailu aploodxu dwaaraa miiru bommanu egumati ceiyawaccu ")
( tel_0759 " ii graamaaniki railu saukaryamu kuudxaa uqdi ")
( tel_0760 " idi uuriloo gala puraatana deiwasthaanamu ")
( tel_0761 " ii kaalaqloo naalugu sinimaalaloo natxiqcaadxu kuudxaa ")
( tel_0762 " aa tarwaata paarlameqtxu sabhyudxigaa madhyapradeish gawarnar gaa paniceishaaru ")
( tel_0763 " awannii ii rooju puurti ceistaanu ")
( tel_0764 " walluuru aaqdhra pradeish raasxtxramulooni kadxapa jillaaku ceqdina oka maqdxalamu ")
( tel_0765 " raqgula patxtxika ayitei peijii kuudxaa alaagei uqtxei baaguqtxuqdi ")
( tel_0766 " aploodxu peijii dwaaraa bomma yokka kotta kuurpunu aploodxu ceyyaqdxi ")
( tel_0767 " guudxuuru tirupati daksxinxa railu maargaqloo shriikaalxahasti railwei stxeisxan uqdi ")
( tel_0768 " waari taruwaata sthaanaqloo bhaaratadeishaq uqdi ")
( tel_0769 " ikkadxa reqdxu prabhutwa paatxhashaalalu unnaayi ")
( tel_0770 " wikiipiidxiyaa kaapiihakkula niyamaalanu khaccitaqgaa amalu ceistuqdi ")
( tel_0771 " paata nagaraq wyaapaara keiqdramu kotta nagaraq ekkuwagaa niwaasa keiqdramu ")
( tel_0772 " miiku eimainaa suucanalu kaawaalaqtxei naa carcaapeijiiloo tappaka wraayaqdxi ")
( tel_0773 " aa wyaasaq pai krqsxi ceisina waari wiwaraalu ")
( tel_0774 " ii saqghatxanalu anni nenu bi. bi. si web saitxu nuqdxi doobbukoniwastunnaanu raastunnaanu godxawalu eimii awwawu kadaa ")
( tel_0775 " baapu darshakatwaqloo raamaaraawu natxiqcina toli citraq ")
( tel_0776 " taracu raajamaqdxri nuqdxibassu saukaryaq unnadi ")
( tel_0777 " gudxiwaadxa peirutoo ii kriqdi uulxlxu unnaayi ")
( tel_0778 " ennoo saarlu alaa ceisaaru kuudxaa ")
( tel_0779 " ii citraaniki darshakatwaq wahiqcina shaqkar raamaaraawutoo tiishaaru ")
( tel_0780 " adi nijaq peiru kaakapooyinaa sarei wiwaraalaku ikkadxa cuudxaqdxi ")
( tel_0781 " paqcaayat raaj maqtritwa shaakha websaitxuloo cittuuru jillaa taaluukaala wiwaraalu ")
( tel_0782 " aaqdhra pradeish raasxtxraqlooni nalgoqdxa jillaalooni oka maqdxalamu ")
( tel_0783 " iqkanuu miiku eimainaa saqdeihaaluqtxei carcaa peijiilaloo wraayaqdxi ")
( tel_0784 " graamaqloo oka praathamika paatxhashaala uqdi ")
( tel_0785 " shriikaakulxaq maqdxalaq aaqdhra pradeish raasxtxramulooni shriikaakulxaq jillaaku ceqdina oka maqdxalamu ")
( tel_0786 " ii wisxayaaniki saqbaqdhiqci kaasubaabu maatxalabaabu wishwanaath mariyu shaastri gaaru krqsxi ceistunnaaru ")
( tel_0787 " prapaqcaqloo ati ettaina mariyu atyaqta suqdaramaina shiwuni wigrahaq icatxa uqdi ")
( tel_0788 " raaghaweiqdraraawu kuudxaa prasiddi poqdina sinimaa darshakudxu ")
( tel_0789 " swaagataq muusaloo mii abhipraayaalu cadiwaanu ")
( tel_0790 " kaani wyaakaranxa paraqgaa idi sari kaadu ")
( tel_0791 " adei atani toli seqcarii kaawadxaq gamanaarhaq ")
( tel_0792 " nuqdxi taracu bassu saukaryaq uqdi ")
( tel_0793 " yii uuru naqdi gudxi ki prasiddi ")
( tel_0794 " udaaharanxaku alluuri siitaaraama raaju sinimaa ")
( tel_0795 " prastuta maqtri maqdxali buddha prasaad ")
( tel_0796 " miiru tayaaru ceisina prakatxanalu caalaa baagunnaayi ")
( tel_0797 " deiwaa gaaru carcaa peijiilaloo mii saqtakaq weqbadxi waccei aaqgla telugu peirlaku liqkulu maarcaqdxi ")
( tel_0798 " winaayakuni mariyu shriiraamuni deiwaalayaalu oka paarku krqsxnxaa nadi kaaluwa ii graamaqloo unnaayi ")
( tel_0799 " okaweilxa aa wibhaagaanni taruwaata tolagiqci uqtxei aa peijiiki welxtuqdi ")
( tel_0800 " uuriloo oka praathamika paatxhashaala uqdi ")
( tel_0801 " miiru aploodx ceisina ii bomma caalaa baaguqdi ")
( tel_0802 " diiniki miiru oka udaaharanxa istei baaguqtxuqdi ")
( tel_0803 " eimayinaa ayoomaya niwrqtti peijiilanu tayaaru ceiddaaq ")
( tel_0804 " neinu kuudxaa adei ceisi cuusaanu ")
( tel_0805 " diini mukhya wisxayaalu pillala maanasika shaastramu mariyu saamaajika maanasika shaastramu ")
( tel_0806 " iwannii elaa unnanuu tanxuku yokka prashasti puraanxaalaloo kuudxaa unnatxlu paqdxitulu cebutaaru ")
( tel_0807 " idei samayaqloo madraasuloo raghupati weqkayya kuudxaa idei prayatnaqloo unnaadxu ")
( tel_0808 " caalaa graamaalaku ii widhaqgaa waccei awakaashaq uqdi ")
( tel_0809 " putxtxiqdi narasaapuraq pashcima goodaawari jillaa ")
( tel_0810 " awi nawiina raasxtxraalu ayina assaaq raajasthaan mariyu aaqdhra pradeish ")
( tel_0811 " ii graamaaniki sari ayina rawaanxaa saukaryaalu leiwu ")
( tel_0812 " alaagei bomma laisensu wiwaraalu kuudxaa telupaqdxi ")
( tel_0813 " telugu peiru liqku mii carcaa peijiiki istei baaguqtxuqdi ")
( tel_0814 " moominpeitx aaqdhra pradeish raasxtxramulooni raqgaaredxdxi jillaaku ceqdina oka maqdxalamu ")
( tel_0815 " awunu wairas wyaasaq baagaa wastuqdi ")
( tel_0816 " tuqgabhadra nadiki daksxinxa tiiraana unna ii pradeishaanni wijayanagaraq anei peiru too wijayanagara saamraajya raajadhaanigaa ceishaadxu ")
( tel_0817 " wikiiloo eidainaa sahaayamu koraku tappakuqdxaa adxagaqdxi ")
( tel_0818 " kaakinaadxa looni pitxhaapuraq raajaa kalxaashaala prinsipaalugaa pramaanxaswiikaaraq ceisi sudiirghakaalaq adei padawiloo konasaagaadxu ")
( tel_0819 " waatxi liqkula koosaq shrii ayoomaya niwrqtti cuudxaqdxi ")
( tel_0820 " wiwidha mata kaaryakramaalu saqgha dainaqdana jiiwitaqloo oka bhaagaq ")
( tel_0821 " oka khaalxii lainu too kotta jaabitaa praaraqbhaq awutuqdi ")
( tel_0822 " shriiniwaasaraawu gaariki kalxalu aqtxei eqtoo isxtxaq ")
( tel_0823 " satyaa gaaru muqdu naaku arthaq ayyiqdi kaadu ")
( tel_0824 " kaani maurya aneidi waqshaq peiru ")
( tel_0825 " perigiqdi paalakollu pashcima goodaawari jillaa ")
( tel_0826 " samudrapu odxdxuna leika pooyinaa ii uuru peiru ciwara patxnaq uqdxatxaq gamanaarhaq ")
( tel_0827 " raghupati weqkayya tana kumaarudxu sinimaa nirmaanxaq neircukoowadxaaniki wideishaalu paqpaadxu ")
( tel_0828 " naa maddatu kuudxaa miiku uqdi ")
( tel_0829 " txaqgutxuuri prakaashaq paqtulu peijii ippatxikei uqdi ")
( tel_0830 " ii graamamuloo shrii weqkatxeishwara swaami waari deiwaalayamu caalaa prasiddi gaaqciqdi ")
( tel_0831 " maqcaal aaqdhra pradeish raasxtxramulooni raqgaaredxdxi jillaaku ceqdina oka maqdxalamu ")
( tel_0832 " bhaaratiiya tapaalaa wyawasthaloo ati mukhyamaina wibhaagamu ")
( tel_0833 " daarimaarpu peijii leikapootei ippudxu waariki akkadxa aa peijiiki saqbaqdhiqcina khaalxii diddubaatxu peijii kanipistuqdi ")
( tel_0834 " oka natxudxigaa aayana pauraanxika saaqghika caaritraka jaanapada paatralu ceisaadxu ")
( tel_0835 " idei peirutoo unna itara praaqtaala koraku wadxdxeipalli ayoomaya niwrqtti cuudxaqdxi ")
( tel_0836 " iqkaa eimayinaa saqdeihaalu uqtxei adxagaqdxi maakineini pradiipu ")
( tel_0837 " eqdukaqtxei akkadxa ewaruu uqdxeiwaaru kaadu ")
( tel_0838 " putxtxina uuru madanapalle cittuuru jillaa ")
( tel_0839 " widya koraku unnata paatxhashaala kaladu ")
( tel_0840 " krqsxnxaa jillaa nuujiwiidxu maqdxalaqlooni graamaq ")
( tel_0841 " neinu kuudxaa konni prakatxanalu tayaaru ceistaanu ")
( tel_0842 " waqdeimaataraq shriiniwaas prasiddi ceqdina telugu sinimaa gaayakudxu giita racayita mariyu saqgiita darshakudxu ")
( tel_0843 " paqcaayat raaj maqtritwa shaakha websaitxuloo mahabuub nagar jillaa taaluukaala wiwaraalu ")
( tel_0844 " aqtaku kritaq waraku atadxi soodarudxu maanxik raawu gelupoqdutuu tana soodarudxiki sthaanaq iccaadxuoka maqdxalamu ")
( tel_0845 " ii wyaasaanni tatxastha drqkkoonxaq nuqdxi raayaali ")
( tel_0846 " ikkadxa jillaa prajaa parisxat unnata paatxhashaala unnadi ")
( tel_0847 " ii graamaqloo maamidxi tootxalu kudxaa unnaayi ")
( tel_0848 " wijayanagaraq jillaa yokka pradhaana patxtxanxamu ")
( tel_0849 " diipaawalxi peirutoo caalaa wyaasaalu unnaayi ")
( tel_0850 " iqkanuu eimainaa saqdeihaaluqtxei carcaa peijiiloo wraayaqdxi ")
( tel_0851 " itani unnata widyaabhyaasaq laqdxan wishwawidyaalayaqloo konasaagiqdi ")
( tel_0852 " okei wyaasaqloo muudxu sinimaala wiwaraalu unnaayi ")
( tel_0853 " wijayawaadxa nuqdxi bassu saukaryamu kaladu ")
( tel_0854 " pustakaala wyaasaala jaabitaa ippatxikei uqdi idi telugu wikiipiidxiyaaloo wyaasaalu unna pustakaalu racanala jaabitaa ")
( tel_0855 " neinu maa uuri guriqci raayaali ")
( tel_0856 " aayana ceisina anuwaada racanalaloo konni ")
( tel_0857 " waqgara peirutoo caalaa wyaasaalu unnaayi ")
